speed_f,yaw_rate_f,longitude_acc_f,lateral_acc_f,X_f,Y_f,PHI_f
4.03014,0.0189611,-1.522,-0.330205,333.461,267.77,1.57357
4.02362,0.0189814,-1.52941,-0.330109,333.469,267.851,1.57396
4.01548,0.018969,-1.53589,-0.330018,333.478,267.935,1.57435
4.01201,0.0189156,-1.54415,-0.329786,333.486,268.01,1.57468
4.00217,0.0188717,-1.55079,-0.329487,333.494,268.091,1.57503
3.9955,0.0188621,-1.55639,-0.329194,333.502,268.172,1.57542
3.9924,0.0188884,-1.56288,-0.328738,333.511,268.248,1.57579
3.98278,0.0189447,-1.56872,-0.328329,333.518,268.327,1.57621
3.96994,0.0189967,-1.57418,-0.327942,333.525,268.409,1.57663
3.95528,0.0190692,-1.58363,-0.327606,333.532,268.496,1.57709
3.96242,0.0191859,-1.59823,-0.326894,333.543,268.563,1.57749
3.95653,0.0191992,-1.60726,-0.3264,333.552,268.643,1.57789
3.95219,0.0191446,-1.6164,-0.325879,333.562,268.721,1.57824
3.94176,0.0190604,-1.62547,-0.325274,333.569,268.8,1.57858
3.9279,0.0189138,-1.63907,-0.324777,333.576,268.88,1.57887
3.9238,0.01868,-1.65267,-0.324215,333.585,268.955,1.57909
3.91465,0.0184832,-1.66371,-0.323728,333.593,269.035,1.57935
3.90143,0.0182304,-1.67912,-0.323248,333.601,269.116,1.57958
3.89439,0.0179734,-1.69679,-0.322787,333.609,269.189,1.57976
3.88392,0.0177631,-1.70584,-0.322398,333.617,269.268,1.58
3.86191,0.0176843,-1.71215,-0.322116,333.623,269.36,1.58038
3.87247,0.0176179,-1.72661,-0.321455,333.636,269.42,1.58061
3.85495,0.0176718,-1.73373,-0.321107,333.642,269.503,1.58102
3.84443,0.0178398,-1.74191,-0.320798,333.65,269.578,1.58147
3.8381,0.0180504,-1.74985,-0.320467,333.658,269.649,1.58194
3.82536,0.0182231,-1.75614,-0.320286,333.666,269.728,1.58242
3.81521,0.0184276,-1.762,-0.320101,333.674,269.804,1.58292
3.80562,0.0186582,-1.76939,-0.320004,333.681,269.875,1.58341
3.7915,0.01879,-1.78035,-0.319917,333.688,269.95,1.58386
3.77773,0.0188786,-1.78974,-0.319835,333.695,270.027,1.5843
3.76969,0.0190102,-1.79949,-0.319743,333.704,270.1,1.58475
3.75732,0.0191311,-1.80851,-0.319656,333.711,270.174,1.5852
3.74136,0.0192062,-1.81612,-0.319579,333.718,270.252,1.58565
3.73527,0.019333,-1.82475,-0.319367,333.727,270.322,1.5861
3.72551,0.0194774,-1.83193,-0.319175,333.735,270.396,1.58657
3.70801,0.0196017,-1.83837,-0.319006,333.741,270.474,1.58706
3.69413,0.0197078,-1.84593,-0.31881,333.748,270.546,1.58751
3.68475,0.0197781,-1.85289,-0.31849,333.756,270.616,1.58794
3.67163,0.0198066,-1.85405,-0.318103,333.763,270.69,1.58836
3.66278,0.0197655,-1.85514,-0.317681,333.771,270.761,1.58872
3.6459,0.0197619,-1.86017,-0.317241,333.777,270.838,1.58914
3.63975,0.0197575,-1.86636,-0.316554,333.786,270.906,1.58951
3.62475,0.0197538,-1.87178,-0.315959,333.793,270.979,1.5899
3.61195,0.0196789,-1.8774,-0.31532,333.8,271.049,1.59024
3.59522,0.0197085,-1.87737,-0.314674,333.806,271.124,1.59067
3.57919,0.0198031,-1.88208,-0.313999,333.812,271.196,1.59114
3.56234,0.0199199,-1.88601,-0.313463,333.819,271.271,1.59163
3.56015,0.0201095,-1.88495,-0.312874,333.828,271.336,1.59211
3.5563,0.0203193,-1.88386,-0.312198,333.837,271.402,1.59262
3.54376,0.0204937,-1.8832,-0.31172,333.844,271.473,1.59315
3.529,0.0206626,-1.88289,-0.311346,333.851,271.545,1.59367
3.52072,0.0208565,-1.88272,-0.31102,333.858,271.61,1.59418
3.50304,0.0209969,-1.88214,-0.310778,333.864,271.685,1.59472
3.49877,0.0211399,-1.87603,-0.310455,333.873,271.75,1.5952
3.48485,0.0211901,-1.87133,-0.310291,333.879,271.822,1.59567
3.48059,0.0212122,-1.86592,-0.310086,333.888,271.886,1.59608
3.46113,0.0212275,-1.86225,-0.309855,333.893,271.962,1.59656
3.45845,0.021208,-1.85744,-0.309495,333.901,272.023,1.59693
3.43668,0.0211394,-1.8546,-0.309174,333.906,272.098,1.59735
3.42848,0.0210868,-1.8508,-0.308736,333.913,272.162,1.59772
3.42257,0.0210746,-1.84682,-0.308311,333.921,272.227,1.59811
3.41211,0.0210976,-1.84345,-0.307923,333.927,272.294,1.59855
3.39972,0.0210864,-1.84046,-0.307545,333.934,272.362,1.59897
3.38864,0.021144,-1.83762,-0.307149,333.94,272.428,1.59942
3.37817,0.0211647,-1.83474,-0.306763,333.947,272.495,1.59986
3.36522,0.0211519,-1.83217,-0.306398,333.953,272.564,1.60028
3.35459,0.0211029,-1.8298,-0.305996,333.959,272.629,1.60067
3.34307,0.0210566,-1.8276,-0.305604,333.966,272.694,1.60106
3.32979,0.0209844,-1.82536,-0.305248,333.972,272.763,1.60145
3.32137,0.0209065,-1.82297,-0.304853,333.979,272.828,1.60182
3.3138,0.0208296,-1.8207,-0.304338,333.986,272.892,1.60218
3.3004,0.0207658,-1.81867,-0.303901,333.992,272.961,1.60258
3.29747,0.0206135,-1.81624,-0.303474,334.001,273.022,1.60287
3.28235,0.0204135,-1.81528,-0.303091,334.006,273.087,1.60316
3.26091,0.020251,-1.81442,-0.302773,334.009,273.158,1.60351
3.25766,0.0200644,-1.81846,-0.302184,334.018,273.217,1.60376
3.23252,0.0200061,-1.81723,-0.301841,334.021,273.293,1.6042
3.23798,0.0198386,-1.8152,-0.301117,334.031,273.346,1.60443
3.21535,0.0197269,-1.81424,-0.300739,334.035,273.418,1.60481
3.21588,0.0196326,-1.81264,-0.300086,334.043,273.473,1.60509
3.19849,0.0195717,-1.81599,-0.29965,334.048,273.539,1.60546
3.18947,0.0195384,-1.81932,-0.299033,334.055,273.601,1.60582
3.17485,0.0195411,-1.81766,-0.2985,334.061,273.666,1.60624
3.1682,0.0196217,-1.81605,-0.297826,334.068,273.725,1.60665
3.1558,0.0197246,-1.81478,-0.297338,334.073,273.786,1.6071
3.1425,0.0198862,-1.8135,-0.296972,334.079,273.849,1.6076
3.12754,0.0200029,-1.81221,-0.296631,334.084,273.913,1.60809
3.12023,0.0200665,-1.81097,-0.296206,334.09,273.971,1.6085
3.10937,0.0200859,-1.80938,-0.295851,334.097,274.034,1.60893
3.09407,0.0200109,-1.80837,-0.295607,334.102,274.098,1.6093
3.079,0.0198958,-1.81276,-0.295336,334.107,274.158,1.60962
3.07033,0.0197388,-1.81668,-0.295043,334.113,274.216,1.60991
3.05746,0.0196732,-1.81933,-0.294701,334.119,274.279,1.61028
3.04925,0.0195984,-1.82271,-0.294296,334.126,274.337,1.61061
3.03669,0.0195306,-1.82591,-0.293917,334.132,274.396,1.61095
3.02048,0.0194436,-1.82821,-0.293684,334.137,274.459,1.61132
3.01684,0.0192973,-1.83073,-0.293384,334.145,274.515,1.61159
3.00417,0.019207,-1.83794,-0.293121,334.151,274.575,1.61192
2.99035,0.0191238,-1.8398,-0.292773,334.157,274.636,1.61226
2.98362,0.0190331,-1.83646,-0.292382,334.164,274.693,1.61258
2.9656,0.01899,-1.83426,-0.29206,334.168,274.755,1.61296
2.95135,0.0190107,-1.8372,-0.291681,334.173,274.813,1.61335
2.93805,0.0189968,-1.8392,-0.291329,334.179,274.872,1.61373
2.92549,0.0188876,-1.84079,-0.290986,334.185,274.931,1.61405
2.92341,0.0187143,-1.84272,-0.29055,334.193,274.984,1.61429
2.91243,0.0185019,-1.84454,-0.290069,334.2,275.041,1.61453
2.90094,0.0182625,-1.84631,-0.28959,334.206,275.098,1.61475
2.8849,0.0179939,-1.84775,-0.28926,334.211,275.158,1.61497
2.87625,0.0177221,-1.84933,-0.28887,334.217,275.213,1.61514
2.86714,0.0175047,-1.8457,-0.288386,334.224,275.269,1.61536
2.85492,0.017404,-1.83638,-0.287826,334.229,275.326,1.61565
2.8453,0.0173367,-1.82709,-0.287242,334.235,275.381,1.61595
2.83333,0.0172424,-1.82484,-0.28659,334.241,275.438,1.61625
2.82016,0.0171524,-1.82732,-0.286051,334.247,275.495,1.61655
2.80493,0.0170354,-1.82979,-0.285429,334.252,275.553,1.61683
2.80236,0.0168461,-1.82699,-0.28446,334.26,275.603,1.61703
2.78445,0.0166905,-1.82505,-0.283792,334.264,275.663,1.6173
2.7787,0.0165134,-1.82309,-0.28282,334.271,275.713,1.61749
2.76486,0.0163747,-1.82151,-0.282153,334.276,275.768,1.61774
2.75181,0.0161514,-1.82409,-0.281621,334.282,275.824,1.61793
2.74336,0.0158016,-1.8269,-0.281024,334.288,275.877,1.61803
2.72869,0.0155108,-1.82479,-0.280515,334.294,275.933,1.61819
2.72276,0.0152123,-1.82226,-0.27991,334.301,275.985,1.6183
2.71312,0.0149378,-1.82504,-0.279443,334.307,276.038,1.61843
2.69218,0.0147222,-1.82751,-0.279155,334.311,276.097,1.61863
2.6849,0.0144766,-1.82519,-0.278764,334.318,276.148,1.61876
2.68041,0.0143493,-1.82276,-0.278359,334.325,276.196,1.61895
2.6713,0.0143781,-1.82054,-0.278006,334.332,276.249,1.61925
2.6571,0.0144342,-1.81297,-0.277688,334.337,276.303,1.61959
2.64696,0.0144616,-1.8117,-0.27743,334.342,276.354,1.61988
2.63724,0.0144526,-1.81029,-0.277179,334.349,276.405,1.62016
2.62141,0.0144452,-1.80908,-0.276965,334.353,276.46,1.62047
2.61646,0.0143584,-1.8077,-0.276686,334.361,276.508,1.62068
2.59804,0.01427,-1.80664,-0.276488,334.365,276.564,1.62095
2.59545,0.0141153,-1.79782,-0.276334,334.373,276.613,1.62112
2.58971,0.0140079,-1.7901,-0.2763,334.379,276.661,1.62132
2.58186,0.0138737,-1.78319,-0.276267,334.386,276.711,1.62152
2.55992,0.0137834,-1.77489,-0.276171,334.389,276.771,1.62179
2.57653,0.0135525,-1.75138,-0.275968,334.401,276.813,1.62188
2.5729,0.0134005,-1.73172,-0.27572,334.407,276.862,1.62205
2.56376,0.0132728,-1.70975,-0.275508,334.413,276.916,1.62226
2.569,0.0131156,-1.67773,-0.275119,334.421,276.964,1.62241
2.56881,0.0129446,-1.64587,-0.274768,334.428,277.014,1.62256
2.56109,0.0128039,-1.61464,-0.274474,334.432,277.068,1.62276
2.56928,0.0127008,-1.57565,-0.273854,334.44,277.116,1.62294
2.57549,0.0126778,-1.53584,-0.273263,334.448,277.164,1.62317
2.57524,0.0126283,-1.49925,-0.272859,334.454,277.217,1.62341
2.59,0.0124934,-1.45055,-0.272356,334.463,277.265,1.62356
2.60026,0.0124117,-1.40358,-0.271913,334.471,277.316,1.62376
2.60371,0.0123698,-1.36316,-0.271417,334.476,277.37,1.624
2.61478,0.0119366,-1.32828,-0.27091,334.484,277.418,1.62396
2.61508,0.0115478,-1.33125,-0.270582,334.491,277.471,1.62397
2.60362,0.0112878,-1.3537,-0.269997,334.495,277.525,1.62405
2.60136,0.0113919,-1.39204,-0.268722,334.502,277.572,1.62432
2.60095,0.0114446,-1.40612,-0.26729,334.509,277.623,1.62458
2.59832,0.0113993,-1.39926,-0.266597,334.515,277.677,1.6248
2.60555,0.0112689,-1.37356,-0.266221,334.522,277.725,1.62493
2.61705,0.0110544,-1.33632,-0.266202,334.53,277.776,1.62502
2.62373,0.0108655,-1.30418,-0.266185,334.537,277.83,1.62514
2.63296,0.0105879,-1.26596,-0.266084,334.544,277.887,1.62521
2.65518,0.0105067,-1.21467,-0.265759,334.554,277.931,1.62534
2.65847,0.0104541,-1.18259,-0.26554,334.558,277.984,1.62552
2.66979,0.0105688,-1.16559,-0.265313,334.566,278.036,1.6258
2.68294,0.0106857,-1.14882,-0.265073,334.574,278.087,1.62608
2.68815,0.0106919,-1.131,-0.265168,334.58,278.142,1.62631
2.69572,0.0104182,-1.11706,-0.264931,334.586,278.194,1.62635
2.70442,0.010143,-1.10354,-0.264685,334.593,278.245,1.62638
2.71008,0.00998195,-1.08371,-0.264103,334.598,278.302,1.62649
2.72649,0.00993838,-1.05314,-0.263374,334.606,278.352,1.62666
2.73343,0.00984008,-1.02492,-0.263163,334.611,278.407,1.6268
2.74435,0.00973476,-1.00032,-0.263492,334.617,278.46,1.62693
2.75499,0.00949513,-0.983783,-0.263926,334.623,278.514,1.62697
2.76549,0.00930113,-0.968365,-0.264034,334.629,278.568,1.62704
2.77241,0.00911855,-0.94378,-0.263709,334.633,278.623,1.62712
2.77923,0.00897246,-0.920282,-0.26338,334.638,278.678,1.62721
2.78878,0.00869119,-0.902115,-0.263364,334.643,278.733,1.62721
2.79793,0.00815974,-0.891545,-0.263677,334.648,278.788,1.62706
2.80135,0.00754133,-0.882611,-0.263876,334.652,278.846,1.62685
2.81067,0.00679798,-0.860424,-0.263625,334.656,278.899,1.62653
2.81589,0.00637871,-0.842491,-0.263315,334.66,278.957,1.62642
2.82502,0.00601018,-0.819251,-0.262984,334.664,279.013,1.62632
2.83389,0.00563094,-0.801439,-0.262968,334.668,279.067,1.6262
2.83827,0.00513007,-0.786342,-0.263176,334.671,279.124,1.626
2.844,0.00454592,-0.771848,-0.263383,334.675,279.182,1.62574
2.85091,0.0039322,-0.753688,-0.263369,334.678,279.24,1.62546
2.85853,0.00322694,-0.734896,-0.263241,334.681,279.296,1.6251
2.86278,0.00235991,-0.717717,-0.263224,334.684,279.351,1.62463
2.86809,0.00139535,-0.70205,-0.263547,334.686,279.409,1.62408
2.87469,0.000286361,-0.687617,-0.264069,334.69,279.468,1.62342
2.8839,-0.00105956,-0.672757,-0.264636,334.693,279.525,1.62259
2.88802,-0.00241709,-0.655137,-0.265059,334.695,279.583,1.62173
2.88817,-0.00373598,-0.639673,-0.265361,334.696,279.643,1.62086
2.8946,-0.00515269,-0.623163,-0.265795,334.699,279.701,1.61991
2.87876,-0.0066272,-0.611337,-0.266342,334.694,279.76,1.6189
2.84264,-0.00835141,-0.612912,-0.266863,334.684,279.821,1.6177
2.82127,-0.0102849,-0.63289,-0.267287,334.679,279.879,1.61633
2.82518,-0.0120872,-0.653022,-0.267266,334.684,279.936,1.61502
2.8225,-0.0134992,-0.666386,-0.267053,334.685,279.996,1.61389
2.83077,-0.0149991,-0.668672,-0.267034,334.691,280.055,1.61269
2.86041,-0.016526,-0.656296,-0.267502,334.702,280.109,1.61146
2.88913,-0.0175957,-0.640582,-0.268038,334.713,280.167,1.61046
2.89875,-0.0184644,-0.628423,-0.268469,334.717,280.224,1.60958
2.8825,-0.0192839,-0.616826,-0.268871,334.713,280.284,1.6087
2.86199,-0.0201003,-0.606633,-0.269382,334.708,280.344,1.60779
2.85772,-0.0211878,-0.608541,-0.269967,334.709,280.399,1.60673
2.84782,-0.022331,-0.621228,-0.270359,334.708,280.459,1.60559
2.8314,-0.0238296,-0.635199,-0.270904,334.706,280.517,1.60422
2.81439,-0.0256451,-0.649125,-0.271479,334.703,280.573,1.60263
2.80202,-0.0271225,-0.659192,-0.271656,334.702,280.635,1.60117
2.79203,-0.0286952,-0.670175,-0.27163,334.703,280.692,1.59966
2.77899,-0.0301664,-0.682021,-0.271482,334.702,280.746,1.59821
2.76515,-0.0313531,-0.687151,-0.271352,334.7,280.802,1.59687
2.75496,-0.032227,-0.685178,-0.271224,334.7,280.859,1.59569
2.74528,-0.0328999,-0.683228,-0.270875,334.7,280.914,1.59464
2.73402,-0.0333475,-0.681634,-0.27055,334.7,280.97,1.59369
2.72203,-0.0338112,-0.680238,-0.270203,334.699,281.024,1.59274
2.71158,-0.0342857,-0.678683,-0.269969,334.699,281.079,1.59177
2.70091,-0.0348914,-0.67725,-0.269945,334.698,281.133,1.59071
2.68825,-0.0356335,-0.682222,-0.270139,334.698,281.189,1.58954
2.67709,-0.0366781,-0.687303,-0.270464,334.698,281.242,1.5882
2.66524,-0.0379322,-0.691994,-0.270886,334.698,281.296,1.58669
2.65114,-0.0391991,-0.700241,-0.271451,334.698,281.354,1.5851
2.63868,-0.0411043,-0.71038,-0.272309,334.698,281.405,1.58319
2.62377,-0.0428242,-0.718127,-0.273103,334.698,281.462,1.58126
2.60901,-0.0449374,-0.726594,-0.274008,334.698,281.516,1.57911
2.5964,-0.0471529,-0.72927,-0.274911,334.698,281.569,1.57686
2.58396,-0.0492725,-0.731539,-0.27576,334.699,281.623,1.57459
2.57002,-0.0514062,-0.733825,-0.276585,334.699,281.678,1.57226
2.55823,-0.0537081,-0.729357,-0.277489,334.7,281.731,1.56983
2.54651,-0.0559653,-0.725194,-0.278485,334.701,281.783,1.56737
2.53487,-0.0580497,-0.72139,-0.27952,334.702,281.837,1.56494
2.52205,-0.0602755,-0.717846,-0.280623,334.702,281.889,1.56241
2.50963,-0.0624047,-0.714525,-0.281677,334.703,281.942,1.55988
2.49585,-0.0644657,-0.717553,-0.282755,334.704,281.996,1.5573
2.48472,-0.0669567,-0.720704,-0.284023,334.706,282.046,1.55451
2.47193,-0.069422,-0.728582,-0.285357,334.708,282.097,1.55167
2.46195,-0.0718632,-0.730461,-0.286489,334.711,282.15,1.54874
2.45209,-0.0745216,-0.732399,-0.287569,334.714,282.201,1.54567
2.43902,-0.0771937,-0.734626,-0.288618,334.716,282.253,1.54251
2.42577,-0.0799573,-0.730488,-0.289562,334.717,282.305,1.53925
2.41391,-0.0828006,-0.726337,-0.290411,334.719,282.356,1.53588
2.40347,-0.085708,-0.722161,-0.291148,334.722,282.406,1.53244
2.39181,-0.0885278,-0.718481,-0.29186,334.725,282.457,1.52896
2.3813,-0.0914513,-0.714747,-0.292494,334.728,282.507,1.5254
2.37067,-0.0941892,-0.711355,-0.293083,334.731,282.559,1.52184
2.35974,-0.0969512,-0.708181,-0.293672,334.735,282.609,1.5182
2.34803,-0.0996435,-0.705337,-0.294233,334.738,282.661,1.51451
2.33964,-0.103115,-0.701809,-0.294958,334.742,282.708,1.51052
2.32822,-0.105688,-0.699295,-0.295498,334.746,282.76,1.50673
2.31961,-0.109003,-0.696253,-0.296193,334.75,282.807,1.50269
2.31063,-0.112078,-0.693554,-0.296942,334.755,282.855,1.49865
2.29849,-0.114667,-0.697193,-0.297681,334.759,282.906,1.49466
2.28799,-0.117872,-0.701497,-0.298593,334.764,282.953,1.49047
2.27629,-0.120859,-0.705281,-0.299537,334.768,283.001,1.48627
2.26402,-0.123787,-0.708831,-0.300458,334.773,283.05,1.48201
2.25159,-0.12678,-0.712303,-0.301499,334.778,283.098,1.47767
2.23768,-0.129806,-0.720718,-0.30256,334.782,283.145,1.47328
2.2234,-0.132613,-0.728053,-0.303537,334.788,283.193,1.46886
2.20981,-0.135772,-0.735944,-0.304647,334.792,283.239,1.46433
2.19517,-0.138824,-0.743223,-0.305718,334.797,283.285,1.45976
2.18023,-0.141629,-0.74956,-0.306707,334.803,283.332,1.45518
2.1666,-0.14457,-0.75584,-0.307655,334.808,283.378,1.45055
2.15347,-0.147415,-0.761507,-0.308579,334.815,283.424,1.44588
2.14025,-0.150053,-0.762032,-0.309349,334.821,283.47,1.4412
2.12758,-0.153051,-0.762733,-0.310231,334.827,283.514,1.43644
2.11575,-0.155859,-0.763168,-0.310949,334.833,283.558,1.43168
2.10402,-0.158468,-0.763451,-0.311525,334.84,283.603,1.4269
2.09408,-0.161155,-0.757091,-0.312128,334.848,283.646,1.42209
2.08356,-0.163683,-0.746696,-0.312705,334.855,283.69,1.41726
2.07405,-0.166264,-0.736515,-0.313296,334.862,283.734,1.41239
2.06616,-0.168865,-0.721746,-0.313787,334.87,283.777,1.40748
2.05924,-0.17143,-0.707767,-0.314274,334.878,283.82,1.40252
2.05105,-0.17378,-0.691176,-0.314719,334.886,283.864,1.39749
2.0436,-0.176068,-0.675587,-0.31515,334.895,283.909,1.3924
2.03946,-0.179195,-0.655787,-0.315594,334.903,283.948,1.3873
2.03312,-0.181399,-0.636144,-0.316028,334.912,283.992,1.38216
2.02825,-0.183764,-0.615562,-0.316507,334.921,284.034,1.37706
2.02536,-0.186358,-0.593941,-0.317044,334.93,284.074,1.37198
2.0207,-0.188529,-0.576501,-0.317602,334.939,284.117,1.36681
2.01663,-0.190773,-0.559187,-0.318185,334.949,284.158,1.36165
2.01293,-0.193138,-0.542245,-0.318903,334.958,284.199,1.35645
2.00836,-0.195274,-0.533656,-0.319549,334.968,284.242,1.35114
2.00521,-0.197754,-0.524421,-0.320422,334.978,284.282,1.34584
2.00087,-0.20006,-0.516461,-0.321224,334.989,284.323,1.34044
1.99579,-0.202273,-0.509325,-0.322079,334.999,284.365,1.33493
1.99192,-0.204783,-0.501711,-0.323051,335.01,284.405,1.32945
1.98696,-0.207149,-0.499781,-0.324076,335.02,284.446,1.32391
1.98196,-0.209324,-0.497973,-0.325016,335.032,284.488,1.31826
1.97775,-0.211841,-0.496123,-0.326107,335.043,284.527,1.31266
1.97366,-0.21419,-0.494372,-0.327129,335.054,284.568,1.30699
1.96856,-0.216394,-0.492864,-0.328168,335.066,284.609,1.30118
1.96464,-0.218956,-0.491272,-0.329251,335.078,284.648,1.29541
1.95981,-0.221377,-0.489908,-0.330263,335.09,284.688,1.28954
1.95502,-0.223765,-0.488603,-0.331247,335.102,284.728,1.28358
1.94975,-0.22597,-0.487407,-0.332057,335.115,284.77,1.2775
1.9472,-0.228753,-0.485948,-0.332966,335.127,284.807,1.27155
1.9414,-0.230898,-0.484969,-0.333677,335.14,284.849,1.26538
1.93843,-0.233536,-0.478407,-0.334429,335.153,284.886,1.25939
1.93342,-0.235779,-0.473091,-0.335091,335.165,284.925,1.25331
1.92858,-0.237981,-0.468096,-0.335637,335.179,284.964,1.24716
1.9251,-0.240274,-0.462978,-0.336106,335.192,285.002,1.24105
1.92165,-0.242478,-0.458223,-0.336564,335.206,285.041,1.23489
1.91837,-0.244402,-0.44821,-0.336862,335.22,285.081,1.22859
1.91745,-0.246655,-0.436783,-0.337224,335.234,285.118,1.22251
1.915,-0.248672,-0.426804,-0.337565,335.248,285.155,1.2164
1.91149,-0.250353,-0.418472,-0.337766,335.263,285.194,1.21011
1.91094,-0.25226,-0.408625,-0.337899,335.277,285.23,1.20419
1.90566,-0.25339,-0.402627,-0.337823,335.294,285.274,1.19746
1.90572,-0.25548,-0.40064,-0.337512,335.307,285.306,1.19196
1.90072,-0.256803,-0.40438,-0.337296,335.322,285.342,1.18606
1.89538,-0.258123,-0.412993,-0.337073,335.337,285.378,1.18021
1.88979,-0.259315,-0.420555,-0.336968,335.353,285.415,1.17424
1.88439,-0.260652,-0.428206,-0.336983,335.368,285.45,1.16831
1.87928,-0.261971,-0.434913,-0.337203,335.384,285.486,1.16222
1.87296,-0.263389,-0.440998,-0.337616,335.401,285.524,1.15586
1.86995,-0.265429,-0.442492,-0.338366,335.417,285.558,1.14964
1.86598,-0.267471,-0.4437,-0.339361,335.433,285.594,1.14306
1.86151,-0.269435,-0.440396,-0.340546,335.45,285.632,1.13618
1.86189,-0.27203,-0.428971,-0.342307,335.467,285.667,1.12951
1.86021,-0.274318,-0.414823,-0.344183,335.483,285.702,1.12266
1.85932,-0.276368,-0.397557,-0.346149,335.501,285.739,1.11573
1.85904,-0.278545,-0.379259,-0.348729,335.517,285.773,1.10902
1.85914,-0.280332,-0.358067,-0.351273,335.535,285.808,1.10236
1.85742,-0.281699,-0.340168,-0.353529,335.553,285.845,1.09559
1.85644,-0.283054,-0.319293,-0.355987,335.569,285.877,1.08943
1.85395,-0.283917,-0.30354,-0.357744,335.588,285.913,1.0829
1.85331,-0.284796,-0.285239,-0.359542,335.604,285.945,1.07693
1.8534,-0.285525,-0.26892,-0.360887,335.622,285.978,1.07087
1.8539,-0.286242,-0.253901,-0.36196,335.641,286.012,1.06472
1.85333,-0.286905,-0.240992,-0.362642,335.66,286.046,1.05828
1.85559,-0.287889,-0.225766,-0.363115,335.679,286.078,1.05226
1.8573,-0.288848,-0.2142,-0.363284,335.699,286.114,1.04552
1.86127,-0.290308,-0.200249,-0.363383,335.718,286.146,1.03919
1.8646,-0.291707,-0.18847,-0.36324,335.738,286.18,1.03256
1.86874,-0.293182,-0.177341,-0.362887,335.758,286.213,1.02582
1.87231,-0.29456,-0.167766,-0.362478,335.78,286.249,1.01877
1.87774,-0.296213,-0.156632,-0.361735,335.8,286.281,1.01216
1.8837,-0.297583,-0.147163,-0.361084,335.822,286.316,1.00532
1.89113,-0.298908,-0.137813,-0.360315,335.845,286.35,0.998549
1.89804,-0.30016,-0.128873,-0.359396,335.867,286.383,0.991883
1.90461,-0.301246,-0.120817,-0.358645,335.89,286.417,0.985138
1.90888,-0.302027,-0.114725,-0.358141,335.915,286.455,0.97775
1.92033,-0.303268,-0.104234,-0.357357,335.936,286.484,0.971896
1.92806,-0.303911,-0.0972553,-0.356904,335.96,286.518,0.965452
1.93566,-0.304255,-0.0907966,-0.356362,335.985,286.552,0.959097
1.93973,-0.304223,-0.0946743,-0.355794,336.009,286.584,0.953105
1.94002,-0.303927,-0.109621,-0.35556,336.033,286.616,0.947165
1.93856,-0.303544,-0.133085,-0.356082,336.057,286.648,0.941241
1.93518,-0.303359,-0.168496,-0.357552,336.081,286.68,0.935405
